account_id,industry,country,seats,is_trial,churn_flag,total_feature_usage,avg_usage_duration,total_errors,beta_feature_usage,total_tickets,avg_resolution_time,avg_first_response,avg_satisfaction,escalation_count,total_mrr,total_arr,plan_type,billing_frequency,auto_renew,usage_score,ticket_score,satisfaction_score,revenue_score,health_score,health_status
A-ad296b,DevTools,AU,38,False,0,882.0,3348.548387096774,36.0,6,93,28.33333333333333,83.33333333333333,3.6666666666666665,31,188784,2265408,Basic,annual,True,0.03955933900851277,0.051897321428571425,0.33333333333333326,0.03576200388714099,11.778640423797613,At Risk
A-e51ec7,FinTech,CA,2,False,0,3753.0,3168.625,162.0,36,360,37.0,93.33333333333331,5.0,0,608751,7305012,Basic,annual,True,0.19929894842263396,0.20089285714285712,1.0,0.11629036513660986,38.28883666820899,Healthy
A-0aaf6e,FinTech,US,3,False,0,2995.0,3025.298245614036,195.0,30,285,45.0,75.4,4.0,0,1022155,12265860,Basic,annual,True,0.15712457575251768,0.15904017857142858,0.5,0.19556027599621412,23.605786764310704,Neutral
A-e61e98,FinTech,US,19,False,1,3162.0,2357.035714285714,150.0,42,336,30.33333333333333,88.5,4.6,56,599700,7196400,Pro,annual,True,0.16641629110332165,0.1875,0.7999999999999998,0.11455484258919793,31.07274849591682,Neutral
A-92a333,FinTech,US,9,False,0,1456.0,2879.027777777778,120.0,8,144,23.25,58.25,,36,204360,2452320,Pro,annual,True,0.07149613308852167,0.08035714285714285,,0.03874869035255786,,At Risk
A-95b24a,FinTech,US,38,False,1,3055.0,3046.064516129032,170.0,40,310,21.2,90.4,4.25,0,599710,7196520,Enterprise,monthly,True,0.1604629165971179,0.17299107142857142,0.625,0.11455676008179257,25.729741151234855,Neutral
A-42e5e1,DevTools,US,1,False,1,1233.0,2846.439024390244,123.0,6,123,29.0,81.33333333333333,4.0,0,229920,2759040,Enterprise,monthly,True,0.05908863294942414,0.06863839285714285,0.5,0.0436498014244669,17.55015741789487,At Risk
A-7d514c,HealthTech,DE,17,False,0,1506.0,3056.395833333333,90.0,21,144,33.333333333333336,49.66666666666666,5.0,0,499269,5991228,Pro,monthly,False,0.07427808379235519,0.08035714285714285,1.0,0.09529727271193279,34.07349737736144,Neutral
A-65aeb5,DevTools,US,9,False,0,2132.0,2691.5272727272727,160.0,12,220,42.5,159.5,5.0,0,507456,6089472,Enterprise,monthly,True,0.10910810660435097,0.12276785714285714,1.0,0.0968671238991675,35.07398817072882,Healthy
A-e2cd1b,DevTools,US,15,False,0,2325.0,2817.204081632653,90.0,35,245,37.8,76.0,4.0,0,342680,4112160,Pro,monthly,True,0.11984643632114839,0.13671875,0.5,0.06527144792166813,19.7320989112793,At Risk
A-180abf,DevTools,US,64,False,1,7485.0,2838.5416666666665,420.0,75,720,36.333333333333336,62.333333333333336,3.0,0,4080960,48971520,Basic,annual,True,0.4069437489567685,0.40178571428571425,0.0,0.7820838695920956,27.90157020725551,Neutral
A-f17767,DevTools,US,1,True,1,2139.0,3028.6521739130435,114.0,12,213,36.333333333333336,115.0,4.0,71,248430,2981160,Pro,monthly,True,0.10949757970288766,0.11886160714285714,0.5,0.0471990802171522,19.135268721029977,At Risk
A-5a184f,DevTools,DE,1,False,1,5283.0,3081.2105263157896,261.0,18,513,15.333333333333334,42.333333333333336,4.333333333333333,0,1392345,16708140,Pro,annual,True,0.28442663995993994,0.2862723214285714,0.6666666666666665,0.26654393435732554,33.84522107125839,Neutral
A-7df7a7,DevTools,US,7,False,1,2766.0,2822.098901098901,141.0,30,273,28.0,93.0,4.0,91,481047,5772564,Enterprise,monthly,True,0.1443832415289601,0.15234375,0.5,0.09180321770597323,21.08795651527787,Neutral
A-1ac5e0,DevTools,US,33,False,1,3906.0,2998.285714285714,217.0,49,392,40.42857142857143,76.0,3.8,0,757680,9092160,Enterprise,monthly,False,0.20781171757636455,0.21875,0.3999999999999999,0.1448473905993775,21.02191651504213,Neutral
A-52dd88,Cybersecurity,US,23,False,0,516.0,3616.46,33.0,4,50,72.0,111.0,,0,72242,866904,Enterprise,annual,True,0.019195459856451345,0.027901785714285712,,0.013415161690645551,,At Risk
A-bece89,Cybersecurity,IN,26,False,0,1408.0,2532.2105263157896,104.0,16,152,32.5,103.75,4.0,38,428512,5142144,Basic,monthly,False,0.06882546041284149,0.08482142857142856,0.5,0.08172967036001308,18.539397537999637,At Risk
A-029f69,Cybersecurity,CA,3,False,0,4734.0,2872.3214285714284,252.0,54,504,42.0,108.0,3.0,0,518928,6227136,Enterprise,annual,True,0.2538808212318478,0.28125,0.0,0.09906687140374264,9.324070277348765,At Risk
A-fb186e,EdTech,IN,29,False,0,1242.0,3608.5,42.0,18,120,26.166666666666668,81.0,3.6666666666666665,0,69252,831024,Enterprise,annual,True,0.059589384076114166,0.06696428571428571,0.33333333333333326,0.012841831404847116,11.97076913399865,At Risk
A-ae052e,FinTech,CA,39,False,0,4800.0,3047.689655172414,192.0,96,464,31.25,60.5,4.0,0,526064,6312768,Pro,monthly,True,0.25755299616090804,0.2589285714285714,0.5,0.10043519411928031,24.72153801453621,Neutral
A-9f9299,FinTech,US,28,True,0,8300.0,3040.764705882353,540.0,100,850,36.2,116.2,5.0,0,2345780,28149360,Enterprise,annual,False,0.45228954542925504,0.4743303571428571,1.0,0.4493643895547276,52.33556603683619,Healthy
A-96e141,DevTools,UK,14,False,0,3460.0,2266.305555555556,190.0,20,360,32.8,68.4,4.333333333333333,0,782900,9394800,Enterprise,monthly,True,0.18299671729816946,0.20089285714285712,0.6666666666666665,0.14968330692306867,28.304606258959573,Neutral
A-117171,HealthTech,FR,45,False,1,3744.0,2850.6666666666665,198.0,18,378,32.5,68.33333333333333,3.6666666666666665,63,1065960,12791520,Basic,annual,True,0.19879819729594392,0.2109375,0.33333333333333326,0.2039598523070504,19.921749937978763,At Risk
A-313be3,EdTech,US,47,True,0,4480.0,2886.754385964912,320.0,24,456,22.5,80.25,5.0,114,747744,8972928,Enterprise,monthly,True,0.23974851165637345,0.2544642857142857,1.0,0.14294216995733963,39.90414100825887,Healthy
A-671f31,DevTools,US,59,False,0,1169.0,2555.823529411765,112.0,0,126,33.0,78.0,4.2,0,704578,8454936,Pro,annual,True,0.05552773604851721,0.0703125,0.6000000000000001,0.13466512142330106,22.211286870406713,Neutral
A-bbc346,FinTech,US,19,False,0,3900.0,2893.1612903225805,222.0,36,372,45.333333333333336,102.66666666666669,4.5,0,1077234,12926808,Basic,annual,True,0.20747788349190452,0.2075892857142857,0.75,0.2061216334582516,32.84565515169835,Neutral
A-c16101,EdTech,IN,7,False,0,4488.0,3381.5272727272727,232.0,72,440,28.0,82.0,5.0,110,493920,5927040,Basic,monthly,True,0.2401936237689868,0.24553571428571427,1.0,0.09427160592305793,39.03781992636349,Healthy
A-50f3f7,HealthTech,US,31,False,1,4110.0,2873.5138888888887,270.0,42,432,37.833333333333336,67.83333333333333,5.0,72,1282704,15392448,Pro,monthly,False,0.21916207644800534,0.24107142857142855,1.0,0.24552035380039364,41.266175848213805,Healthy
A-7da956,Cybersecurity,US,13,True,0,1629.0,2949.627450980392,105.0,12,153,32.666666666666664,88.0,5.0,0,108231,1298772,Pro,annual,True,0.08112168252378568,0.08537946428571429,1.0,0.0203160257895084,32.79739317388445,Neutral
A-019782,DevTools,FR,11,False,0,1124.0,2924.509090909091,60.0,6,110,10.0,107.0,3.0,0,102714,1232568,Enterprise,annual,False,0.05302398041506705,0.06138392857142857,0.0,0.01925814512504353,1.892282833389267,At Risk
A-df10db,DevTools,US,2,True,0,2788.0,3359.0,160.0,8,256,68.5,86.5,3.0,128,324260,3891120,Basic,annual,False,0.14560729983864687,0.14285714285714285,0.0,0.061739426562334616,5.630509096221139,At Risk
A-3932db,HealthTech,CA,19,True,1,2604.0,2933.978260869565,168.0,24,276,41.0,86.5,4.333333333333333,0,438648,5263776,Pro,annual,True,0.13536972124853947,0.15401785714285712,0.6666666666666665,0.08367324085394383,25.548075095591884,Neutral
A-4f18f0,DevTools,CA,24,True,0,5440.0,2948.2631578947367,250.0,60,570,39.2,61.4,4.0,0,1482860,17794320,Pro,monthly,False,0.2931619651699772,0.31808035714285715,0.5,0.28390011857774206,29.223677406925358,Neutral
A-4c6f11,FinTech,CA,24,True,1,1608.0,3535.625,24.0,6,144,44.66666666666666,63.0,4.333333333333333,0,248826,2985912,Basic,monthly,True,0.0799532632281756,0.08035714285714285,0.6666666666666665,0.047275012923900094,23.340059359033592,Neutral
A-8ae05d,FinTech,IN,86,False,0,203.0,3872.3,10.0,1,20,47.0,48.0,4.0,0,76110,913320,Basic,monthly,True,0.001780448450453458,0.011160714285714284,0.5,0.014156847826253696,15.24274775168607,At Risk
A-b78bf8,DevTools,US,33,False,0,2105.0,2947.6666666666665,55.0,35,210,24.2,88.8,4.2,0,743880,8926560,Pro,monthly,True,0.10760585322428086,0.1171875,0.6000000000000001,0.14220125081876933,23.976384145346625,Neutral
A-eafc6e,DevTools,US,27,False,1,600.0,2819.3125,30.0,6,64,64.0,136.0,,0,124620,1495440,Pro,monthly,True,0.02386913703889167,0.03571428571428571,,0.023458604402869798,,At Risk
A-37f969,HealthTech,IN,30,False,0,6240.0,3370.375,280.0,100,640,22.2,94.0,3.6666666666666665,128,1668780,20025360,Pro,annual,False,0.33767317643131367,0.3571428571428571,0.33333333333333326,0.3195501408973559,26.326501303771092,Neutral
A-10b8f2,HealthTech,DE,47,True,0,1680.0,3092.553571428572,69.0,30,168,46.333333333333336,67.0,4.333333333333333,0,357981,4295772,Basic,annual,True,0.08395927224169587,0.09375,0.6666666666666665,0.0682054033407323,23.784978956482476,Neutral
A-439b2f,DevTools,US,1,False,1,1026.0,2713.55,30.0,12,120,18.33333333333333,85.33333333333333,,0,27354,328248,Pro,annual,True,0.04757135703555333,0.06696428571428571,,0.004807920931809362,,At Risk
A-544d0a,DevTools,US,2,True,0,1020.0,3251.617021276596,44.0,14,96,38.5,98.0,4.0,48,224264,2691168,Enterprise,monthly,True,0.047237522951093305,0.05357142857142857,0.5,0.04256526761293648,17.205091984588176,At Risk
A-ba6516,FinTech,US,27,False,0,3852.0,3559.233333333333,192.0,48,366,31.5,71.0,4.0,0,767454,9209448,Enterprise,monthly,True,0.20480721081622433,0.20424107142857142,0.5,0.14672154786138217,24.084308675590904,Neutral
A-712426,HealthTech,US,9,False,0,12528.0,3066.8714285714286,558.0,108,1278,37.333333333333336,79.16666666666667,4.4,0,1369260,16431120,Basic,monthly,True,0.6875312969454181,0.7131696428571428,0.7000000000000002,0.26211740270259076,46.61190350329712,Healthy
A-038089,DevTools,FR,5,False,1,2520.0,3183.65,180.0,12,240,30.166666666666668,86.16666666666667,3.6666666666666665,0,199224,2390688,Pro,annual,True,0.13069604406609914,0.13392857142857142,0.33333333333333326,0.03776386615594891,14.643833371477225,At Risk
A-afa505,DevTools,US,70,True,0,2028.0,3189.6666666666665,112.0,32,204,37.25,88.25,3.0,51,1766800,21201600,Enterprise,annual,True,0.10332164914037723,0.11383928571428571,0.0,0.3383454033100524,9.76138117467328,At Risk
A-d5a319,FinTech,US,15,False,1,604.0,3604.322033898305,43.0,5,59,17.0,132.0,4.0,59,149718,1796616,Enterprise,monthly,False,0.02409169309519835,0.032924107142857144,0.5,0.028271127316906303,16.19984919871749,At Risk
A-f97b9a,FinTech,US,16,False,0,3927.0,3093.589285714286,231.0,42,392,31.714285714285715,69.85714285714286,3.6666666666666665,0,739263,8871156,Pro,annual,False,0.20898013687197461,0.21875,0.33333333333333326,0.1413159444878224,18.99802436463543,At Risk
A-2f6a32,HealthTech,US,19,False,0,1308.0,3140.651515151515,92.0,12,132,41.0,72.0,3.5,0,93132,1117584,Pro,annual,True,0.06326155900517443,0.07366071428571429,0.25,0.017420803720856033,9.642271291766955,At Risk
A-856b1e,FinTech,US,19,False,0,1150.0,2757.304347826087,120.0,20,115,36.0,79.4,,23,91140,1093680,Pro,monthly,False,0.05447059478106048,0.06417410714285714,,0.017038839196003026,,At Risk
A-17939a,HealthTech,US,1,False,0,3080.0,2589.8936170212764,301.0,35,329,38.0,83.42857142857143,4.5,0,282086,3385032,Basic,monthly,True,0.16185389194903466,0.18359375,0.75,0.0536525932936847,28.211270043835075,Neutral
A-d27f50,Cybersecurity,UK,44,False,0,1924.0,3402.02,124.0,16,200,37.5,116.5,3.75,0,874752,10497024,Pro,monthly,True,0.0975351916764035,0.11160714285714285,0.375,0.16729585990338905,17.381253436552495,At Risk
A-e36807,EdTech,AU,6,False,0,892.0,2874.469387755102,54.0,8,98,41.0,152.0,4.5,0,122266,1467192,Basic,monthly,True,0.04011572914927948,0.0546875,0.75,0.023007226646090694,24.017898698892992,Neutral
A-ff79f2,DevTools,US,8,False,1,786.0,3264.5853658536585,24.0,8,82,50.0,82.5,,0,229296,2751552,Enterprise,annual,True,0.03421799365715239,0.04575892857142857,,0.04353014988656114,,At Risk
A-5b1bcd,DevTools,US,73,False,0,3476.0,2921.906976744186,216.0,24,344,43.25,92.5,4.5,0,3205576,38466912,Enterprise,annual,True,0.1838869415233962,0.1919642857142857,0.75,0.6142296358451463,40.220427520695914,Healthy
A-71615e,EdTech,US,15,False,0,620.0,3141.9193548387098,41.0,4,62,49.0,77.0,,0,192783,2313396,Basic,monthly,True,0.024981917320425085,0.03459821428571428,,0.03652880917573897,,At Risk
A-794a0b,HealthTech,DE,23,False,0,347.0,2478.9473684210525,31.0,1,0,,,,0,62139,745668,Pro,annual,False,0.00979246647749402,0.0,,0.011477918922277123,,At Risk
A-86902e,HealthTech,IN,34,False,0,5652.0,3211.5714285714284,324.0,54,567,40.888888888888886,71.44444444444444,3.5,0,1806975,21683700,Pro,monthly,True,0.3049574361542314,0.31640625,0.25,0.34604892980903307,23.455213542349913,Neutral
A-0532a9,FinTech,IN,19,False,0,4152.0,2922.074074074074,240.0,56,432,30.75,73.375,3.0,0,698816,8385792,Pro,monthly,False,0.2214989150392255,0.24107142857142855,0.0,0.13356026219026743,9.120447559660082,At Risk
A-9779ad,Cybersecurity,AU,40,True,1,3717.0,2536.720930232558,225.0,27,387,20.666666666666668,116.33333333333331,5.0,0,2272680,27272160,Pro,monthly,False,0.1972959439158738,0.21595982142857142,1.0,0.43534751868788285,44.4391899161069,Healthy
A-f45426,HealthTech,US,9,False,0,3744.0,3141.8196721311474,294.0,30,366,17.0,69.0,4.0,0,577272,6927264,Pro,monthly,True,0.19879819729594392,0.20424107142857142,0.5,0.11025429019793126,23.114602981510668,Neutral
A-c1e51e,FinTech,US,3,False,0,5180.0,3044.56,360.0,70,500,40.0,75.6,3.2,0,1437110,17245320,Enterprise,monthly,True,0.27869582151004285,0.27901785714285715,0.10000000000000009,0.2751275899572476,16.860206088118098,At Risk
A-fa3095,FinTech,US,70,False,0,3000.0,3425.423728813559,210.0,25,295,49.2,84.0,5.0,0,1724100,20689200,Enterprise,annual,True,0.15740277082290102,0.1646205357142857,1.0,0.33015770993092425,41.25305967439167,Healthy
A-ad64c6,DevTools,UK,12,False,0,1720.0,3980.25,144.0,16,168,34.0,98.5,5.0,0,536000,6432000,Enterprise,annual,False,0.08618483280476269,0.09375,1.0,0.1023404147613182,34.55670160741687,Neutral
A-39b19f,FinTech,US,1,False,0,3180.0,2455.6545454545453,222.0,30,330,47.833333333333336,87.5,4.25,55,647658,7771896,Pro,annual,True,0.1674177933567017,0.1841517857142857,0.625,0.1237507535745897,26.080208948617006,Neutral
A-56962b,EdTech,UK,163,False,0,2168.0,2825.655172413793,200.0,32,232,37.5,105.5,3.0,0,2280696,27368352,Basic,monthly,True,0.1111111111111111,0.1294642857142857,0.0,0.4368845807517492,11.887493202336573,At Risk
A-e60f9d,FinTech,US,29,False,0,1258.0,2557.8548387096776,48.0,10,124,70.5,106.5,,0,290344,3484128,Pro,annual,True,0.0604796083013409,0.06919642857142856,,0.05523605867834139,,At Risk
A-88c6ca,FinTech,DE,5,False,1,446.0,3027.7906976744184,19.0,8,43,56.0,12.0,,0,51347,616164,Pro,monthly,True,0.015300728871084406,0.023995535714285712,,0.009408560914137751,,At Risk
A-158f4e,FinTech,IN,61,False,0,4530.0,2539.9591836734694,290.0,30,490,27.6,126.0,4.333333333333333,0,2045330,24543960,Pro,annual,True,0.24253046236020695,0.2734375,0.6666666666666665,0.39175332454866063,34.80190998538149,Neutral
A-5b051a,Cybersecurity,US,22,False,0,171.0,2804.0,17.0,3,16,2.0,2.0,3.0,0,9328,111936,Basic,monthly,True,0.0,0.008928571428571428,0.0,0.001351448780704809,-0.06225673867161811,At Risk
A-296d7c,DevTools,DE,2,False,0,1785.0,3780.39393939394,90.0,35,165,50.4,105.2,3.75,0,42475,509700,Pro,annual,False,0.08980136871974628,0.09207589285714285,0.375,0.0077073614841699474,14.075443049901823,At Risk
A-1619f8,DevTools,US,29,False,0,3888.0,3399.690476190476,234.0,18,378,42.0,81.0,5.0,0,790893,9490716,Basic,monthly,True,0.20681021532298446,0.2109375,1.0,0.1512159587539673,39.18735278799872,Healthy
A-a1b80b,HealthTech,US,16,False,0,2996.0,3091.805555555556,192.0,20,288,41.0,72.5,4.0,0,530720,6368640,Pro,annual,True,0.15718021476659433,0.1607142857142857,0.5,0.10132797867134638,21.706625306947842,Neutral
A-139c3b,HealthTech,US,10,True,1,4302.0,3422.75,144.0,63,396,28.444444444444443,66.11111111111111,4.5,0,455859,5470308,Enterprise,annual,False,0.22984476715072608,0.22098214285714285,0.75,0.08697343735858493,31.223438004629312,Neutral
A-702032,HealthTech,US,28,False,0,2280.0,3529.846153846154,120.0,8,208,26.0,98.25,3.0,0,295232,3542784,Basic,monthly,True,0.11734268068769821,0.11607142857142856,0.0,0.05617332905860318,4.656459522965707,At Risk
A-7a0d69,DevTools,DE,4,True,1,3636.0,2937.1639344262294,186.0,30,366,29.0,52.5,5.0,0,506004,6072048,Basic,annual,True,0.19278918377566348,0.20424107142857142,1.0,0.09658870397442526,37.60093071622933,Healthy
A-22d9d2,DevTools,FR,8,False,0,4692.0,3195.72,258.0,36,450,16.0,88.0,4.0,75,709590,8515080,Pro,monthly,False,0.2515439826406276,0.2511160714285714,0.5,0.13562616871173644,25.263121965574115,Neutral
A-b9eed8,Cybersecurity,US,11,False,0,3115.0,2761.8688524590166,275.0,45,305,29.2,103.8,3.75,61,407005,4884060,Pro,monthly,False,0.16380125744171814,0.17020089285714285,0.375,0.07760571903671308,17.65215574983156,At Risk
A-dfbd31,DevTools,UK,14,False,0,7188.0,3375.425925925926,228.0,84,648,29.666666666666668,129.83333333333334,4.25,0,1082772,12993264,Enterprise,monthly,True,0.39041896177599733,0.36160714285714285,0.625,0.20718354085716523,34.89435785961177,Neutral
A-8e47ca,HealthTech,US,19,False,0,6615.0,2902.108695652174,525.0,30,690,33.4,80.6,4.0,138,2120685,25448220,Basic,monthly,True,0.35853780671006513,0.38504464285714285,0.5,0.40620258999559744,33.61511763974312,Neutral
A-4437e4,Cybersecurity,US,3,False,0,4836.0,3135.7951807228915,258.0,48,498,34.666666666666664,125.33333333333331,3.0,166,628008,7536096,Pro,annual,True,0.2595560006676682,0.2779017857142857,0.0,0.11998288062611503,10.002879782086174,At Risk
A-779e4e,HealthTech,US,5,False,0,1965.0,2523.590909090909,100.0,30,220,26.6,91.6,4.0,0,560800,6729600,Enterprise,annual,True,0.09981639125354698,0.12276785714285714,0.5,0.10709579639603432,19.906893006633993,At Risk
A-53f4e3,Cybersecurity,UK,13,False,0,2050.0,2898.3863636363635,225.0,5,220,28.6,99.0,4.0,0,417875,5014500,Enterprise,monthly,True,0.10454570745006399,0.12276785714285714,0.5,0.07969003348709068,19.547950396315798,At Risk
A-692f18,EdTech,US,5,True,1,1742.0,3010.4712643678163,110.0,18,174,37.5,120.0,5.0,0,263756,3165072,Pro,annual,True,0.08740889111444945,0.09709821428571427,1.0,0.05013782936770299,33.5281300890749,Neutral
A-13466a,DevTools,AU,2,False,1,1230.0,2615.409090909091,84.0,12,132,32.333333333333336,94.33333333333331,4.333333333333333,44,230742,2768904,Basic,annual,False,0.058921715907194125,0.07366071428571429,0.6666666666666665,0.0438074193157466,22.49640987974555,Neutral
A-1986ca,HealthTech,IN,20,False,0,2534.0,2767.0810810810813,161.0,35,259,36.57142857142857,106.57142857142856,3.4,0,1115793,13389516,Enterprise,monthly,False,0.13147499026317253,0.14453125,0.19999999999999996,0.21351529315393786,14.083992973605659,At Risk
A-0cc442,EdTech,US,45,False,0,9180.0,2996.87012987013,492.0,84,924,37.0,47.333333333333336,3.0,0,4762536,57150432,Pro,monthly,True,0.5012518778167251,0.515625,0.0,0.9127755628607762,33.14933636988453,Neutral
A-c608c8,DevTools,DE,3,False,1,890.0,3356.860465116279,54.0,10,86,59.0,66.0,3.0,0,118768,1425216,Pro,monthly,False,0.04000445112112613,0.047991071428571425,0.0,0.02233648773648436,1.5669970852890185,At Risk
A-3be56b,HealthTech,IN,3,False,1,4224.0,3089.2363636363634,264.0,64,440,40.25,74.0,3.5,0,732192,8786304,Enterprise,monthly,True,0.22550492405274578,0.24553571428571427,0.25,0.1399600854741499,16.864041528735687,At Risk
A-354f12,FinTech,US,1,True,0,316.0,3234.0,6.0,2,30,56.5,137.5,,0,80796,969552,Enterprise,monthly,True,0.00806765704111723,0.016741071428571428,,0.015055384856103688,,At Risk
A-68f37c,HealthTech,US,4,False,0,12480.0,3119.3230769230768,800.0,120,1300,20.2,119.8,4.0,0,4186420,50237040,Enterprise,monthly,True,0.6848606242697379,0.7254464285714285,0.5,0.802305746495207,51.186075614979366,Healthy
A-aa9511,DevTools,US,23,True,0,1250.0,2915.784615384616,70.0,10,130,56.5,98.5,4.0,0,486938,5843256,Enterprise,annual,True,0.060034496188727526,0.07254464285714285,0.5,0.09293281259347777,18.53458967084723,At Risk
A-af0cd2,Cybersecurity,IN,19,True,0,2061.0,3219.514285714285,99.0,24,210,54.333333333333336,149.33333333333334,,0,128250,1539000,Pro,monthly,True,0.10515773660490736,0.1171875,,0.024154654214725426,,At Risk
A-bd4513,DevTools,AU,50,True,0,3042.0,3089.156862745098,204.0,24,306,42.0,58.66666666666666,4.666666666666667,0,1206996,14483952,Pro,annual,True,0.1597396094141212,0.17075892857142858,0.8333333333333335,0.23100340086486587,34.30206310814789,Neutral
A-c222ab,Cybersecurity,US,32,False,1,5220.0,2965.3555555555554,396.0,72,540,39.0,94.5,5.0,0,1330560,15966720,Pro,annual,True,0.2809213820731097,0.3013392857142857,1.0,0.25469670636132,43.31739655300794,Healthy
A-34d880,Cybersecurity,AU,4,False,0,2370.0,3072.851063829787,200.0,15,235,52.2,90.8,3.0,0,584960,7019520,Enterprise,monthly,False,0.12235019195459856,0.13113839285714285,0.0,0.11172845850469326,5.817192919706379,At Risk
A-508199,FinTech,AU,19,False,0,693.0,3349.5416666666665,45.0,6,72,50.66666666666666,67.33333333333333,3.0,0,101859,1222308,Enterprise,annual,True,0.02904356534802203,0.040178571428571425,0.0,0.0190941995082015,1.141840889799197,At Risk
A-f03140,DevTools,IN,27,True,0,4165.0,3455.5263157894738,154.0,28,399,36.0,113.14285714285714,3.6666666666666665,0,673869,8086428,Pro,annual,True,0.2222222222222222,0.22265625,0.33333333333333326,0.12877669341441003,19.23786025717709,At Risk
A-410e86,FinTech,US,24,False,0,1460.0,3581.4333333333334,105.0,15,150,42.6,110.0,3.5,0,305760,3669120,Enterprise,monthly,False,0.07171868914482835,0.08370535714285714,0.25,0.058192065262243964,10.695535299609443,At Risk
A-fa2041,HealthTech,US,15,True,0,552.0,2578.0819672131147,34.0,6,61,16.0,99.0,3.0,0,88394,1060728,Pro,monthly,True,0.021198464363211485,0.03404017857142857,0.0,0.016512295729513893,0.8377827034044516,At Risk
A-de58ca,HealthTech,DE,15,False,0,2525.0,2896.775510204081,165.0,35,245,30.6,115.0,3.333333333333333,0,483965,5807580,Basic,monthly,True,0.1309742391364825,0.13671875,0.16666666666666652,0.09236274204509022,10.7190369063611,At Risk
A-05d3b3,DevTools,AU,9,True,0,7704.0,3021.296875,264.0,48,768,31.5,48.333333333333336,4.333333333333333,0,717576,8610912,Pro,monthly,False,0.41912869303955935,0.42857142857142855,0.6666666666666665,0.13715747829781882,35.22258300182446,Healthy
A-249769,Cybersecurity,US,4,False,1,2712.0,2849.6617647058824,120.0,12,272,39.5,96.5,4.0,0,303044,3636528,Basic,annual,True,0.1413787347688199,0.15178571428571427,0.5,0.057671274273538756,20.290717733366428,Neutral
A-e43bf7,Cybersecurity,AU,44,False,0,1855.0,2586.375,175.0,10,200,27.4,80.0,4.0,40,1357030,16284360,Pro,monthly,True,0.09369609970511322,0.11160714285714285,0.5,0.25977230925934164,22.827218744819934,Neutral
A-eb2fdc,DevTools,AU,31,False,1,2735.0,3234.5,85.0,15,270,33.6,37.6,4.5,0,526800,6321600,Pro,monthly,False,0.1426584320925833,0.15066964285714285,0.75,0.10057632157424609,28.711167286616824,Neutral
A-e1462e,FinTech,UK,15,False,0,1388.0,2802.7714285714287,88.0,16,140,39.5,118.5,3.5,0,246808,2961696,Pro,annual,False,0.06771268013130807,0.078125,0.25,0.04688806291830101,10.365018463618345,At Risk
A-cab532,DevTools,FR,11,True,0,1005.0,2709.29702970297,47.0,7,101,32.0,175.0,4.0,0,119625,1435500,Pro,annual,True,0.04640293773994325,0.05636160714285714,0.5,0.02250081685184532,16.742517775206064,At Risk
A-9123ac,Cybersecurity,DE,9,False,0,4632.0,3243.6216216216217,288.0,48,444,38.833333333333336,91.66666666666669,4.2,0,851940,10223280,Pro,annual,True,0.24820564179602736,0.24776785714285712,0.6000000000000001,0.16292167579648809,28.708980616342288,Neutral
A-6e08f3,Cybersecurity,US,8,False,0,984.0,2981.56,42.0,14,100,36.5,137.0,3.5,0,165114,1981368,Enterprise,monthly,False,0.04523451844433317,0.055803571428571425,0.25,0.03122329891561959,9.375811001800004,At Risk
A-d922bf,HealthTech,US,5,True,1,2933.0,3271.19512195122,133.0,21,287,39.142857142857146,101.14285714285714,3.333333333333333,41,748041,8976492,Enterprise,monthly,True,0.1536749568797641,0.16015625,0.16666666666666652,0.14299911948740054,12.40541816493857,At Risk
A-8ed5dd,EdTech,UK,5,False,1,6540.0,3149.4,540.0,24,672,29.0,96.83333333333331,3.75,0,374556,4494672,Basic,annual,True,0.3543648806543148,0.375,0.375,0.07138364731635406,23.10226817249967,Neutral
A-7c6b6b,FinTech,US,6,False,0,1555.0,2356.3142857142857,120.0,25,175,52.2,82.4,4.333333333333333,0,118320,1419840,Pro,annual,True,0.07700439548211205,0.09765625,0.6666666666666665,0.02225058406824433,22.548625000649363,Neutral
A-3c1a3f,DevTools,UK,1,False,0,1988.0,3379.235294117647,88.0,20,204,33.25,56.5,3.5,0,210956,2531472,Enterprise,monthly,True,0.10109608857731041,0.11383928571428571,0.25,0.04001346846798478,11.205720055309255,At Risk
A-b48f73,EdTech,AU,80,True,0,1236.0,2691.2727272727275,69.0,9,132,28.666666666666668,35.333333333333336,4.0,0,579120,6949440,Basic,monthly,True,0.05925554999165414,0.07366071428571429,0.5,0.1106086428294214,18.845787713397453,At Risk
A-76fa4d,HealthTech,US,69,False,0,3570.0,3506.972222222222,210.0,40,360,33.4,111.8,4.5,0,3082230,36986760,Pro,monthly,True,0.18911700884660324,0.20089285714285712,0.75,0.5905781316872554,39.86731441618067,Healthy
A-b2af2e,Cybersecurity,UK,5,False,0,348.0,3345.222222222222,22.0,8,36,39.5,95.0,4.0,0,31178,374136,Basic,annual,False,0.00984810549157069,0.020089285714285712,0.5,0.005541170100001074,15.303854764519992,At Risk
A-9bfc9f,DevTools,CA,53,False,0,2256.0,2969.243243243244,108.0,24,222,35.333333333333336,84.33333333333333,3.333333333333333,37,402048,4824576,Pro,annual,False,0.11600734434985813,0.12388392857142856,0.16666666666666652,0.07665521795754825,9.934558847431001,At Risk
